"id_gsn";"monastery_name";"Lon";"Lat";"Standort";"diocese";"order_name";"order_begin_tpq";"order_end_tpq";"alt_label_diocese";"RG_Abkuerzung";"id_order"
10825;"Franziskanerminoritenkloster Kaaden (Kadaň), Tschechien";"13.271667";"50.377917";"Kaaden";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1201;1543;"eccl. Prag.";"o. fr. min.";7
10827;"Franziskanerminoritenkloster Brüx (Most), Tschechien";"13.63617";"50.50301";"Alt-Brüx";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1237;1950;"eccl. Prag.";"o. fr. min.";7
10828;"Franziskanerminoritenkloster Beneschau (Benešov), Tschechien";"14.691444";"49.784609";"Beneschau";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1246;1420;"eccl. Prag.";"o. fr. min.";7
10829;"Klarissen- und Franziskanerminoritenkloster St. Agnes Prag (Praha), Tschechien";"14.4239";"50.09237";"Prag, Altstadt";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1251;1456;"eccl. Prag.";"o. fr. min.";7
10829;"Klarissen- und Franziskanerminoritenkloster St. Agnes Prag (Praha), Tschechien";"14.4239";"50.09237";"Prag, Altstadt";"Prag";"Klarissen";1231;1456;"eccl. Prag.";"o. s. Clare";19
10830;"Franziskanerminoritenkloster Mies (Stříbro), Tschechien";"13.00699";"49.75267";"Mies";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1253;1785;"eccl. Prag.";"o. fr. min.";7
10831;"Franziskanerminoritenkloster Hohenmauth (Vysoké Mýto), Tschechien";"16.160126631827257";"49.95508289091371";"Hohenmauth";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1260;1419;"eccl. Prag.";"o. fr. min.";7
10832;"Franziskanerminoritenkloster Bechingen (Bechyně), Tschechien";"14.470248";"49.294847";"Bechingen";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1271;1419;"eccl. Prag.";"o. fr. min.";7
10833;"Franziskanerminoritenkloster Saaz (Žatec), Tschechien";"13.5425";"50.331944";"Saaz";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1266;1419;"eccl. Prag.";"o. fr. min.";7
10834;"Franziskanerminoritenkloster Tschaslau (Čáslav), Tschechien";"15.39003";"49.908965";"Tschaslau";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1251;1421;"eccl. Prag.";"o. fr. min.";7
10835;"Franziskanerminoritenkloster Pilsen (Plzeň), Tschechien";"13.378806";"49.745361";"Pilsen";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1295;1460;"eccl. Prag.";"o. fr. min.";7
10836;"Franziskanerminoritenkloster Neubidschow (Nový Bydžov), Tschechien";"15.49082";"50.2415";"Bishowe";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1305;1420;"eccl. Prag.";"o. fr. min.";7
10837;"Franziskanerminoritenkloster Neuhaus (Jindřichův Hradec), Tschechien";"15.005330086979948";"49.1445186635936";"Neuhaus";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1315;1560;"eccl. Prag.";"o. fr. min.";7
10838;"Franziskanerminoritenkloster Jungbunzlau (Mladá Boleslav), Tschechien";"14.903056";"50.415";"Jungbunzlau";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1340;1421;"eccl. Prag.";"o. fr. min.";7
10842;"Franziskanerkloster Pilsen (Plzeň), Tschechien";"13.378806";"49.745361";"Pilsen";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1460;1950;"eccl. Prag.";"o. fr. min.";7
10843;"Franziskanerkloster Prag, Neustadt (Praha, Nové Město), Tschechien";"14.428611";"50.087222";"Prag, Neustadt";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1461;1468;"eccl. Prag.";"o. fr. min.";7
10843;"Franziskanerkloster Prag, Neustadt (Praha, Nové Město), Tschechien";"14.428611";"50.087222";"Prag, Neustadt";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1482;1483;"eccl. Prag.";"o. fr. min.";7
10844;"Franziskanerkloster Tachau (Tachov), Tschechien";"12.636360";"49.794470";"Tachau";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1460;1950;"eccl. Prag.";"o. fr. min.";7
10846;"Franziskanerkloster Teschen (Cieszyn), Polen";"18.631111";"49.751111";"Teschen";"Breslau";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1465;1542;"eccl. Wratislav.";"o. fr. min.";7
10847;"Franziskanerkloster Kaaden (Kadaň), Tschechien";"13.258222";"50.378889";"Kaaden";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1473;1950;"eccl. Prag.";"o. fr. min.";7
10848;"Franziskanerkloster Graupen (Krupka), Tschechien";"13.85815";"50.68449";"Krupka (Graupen)";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1474;1575;"eccl. Prag.";"o. fr. min.";7
10849;"Franziskanerkloster Neuhaus (Jindřichův Hradec), Tschechien";"15.000933";"49.148548";"Neuhaus";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1478;1950;"eccl. Prag.";"o. fr. min.";7
10850;"Franziskanerkloster Bechingen (Bechyně), Tschechien";"14.470248";"49.294847";"Bechingen";"Prag";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1490;1950;"eccl. Prag.";"o. fr. min.";7
10881;"Deutschordenskommende Platten (Blatno), Tschechien";"13.359811";"50.510966";"Platten";"Prag";"Deutscher Orden";1350;1404;"eccl. Prag.";"theutonicorum";22
10885;"Benediktinerpriorat Teslín, Tschechien";"13.752172";"49.639218";"Teslín";"Prag";"Benediktiner";1350;1421;"eccl. Prag.";"o. s. Ben.";16
10887;"Benediktinerpropstei Kosteletz (Kostelec), Tschechien";"14.211793";"49.499968";"Kosteletz";"Prag";"Benediktiner";1352;1534;"eccl. Prag.";"o. s. Ben.";16
10888;"Zisterzienserpriorat Gurim (Kouřim), Tschechien";"14.974281";"50.004866";"Gurim";"Prag";"Zisterzienser";1230;1419;"eccl. Prag.";"o. Cist.";5
10889;"Benediktinerpropstei Dřevíč bei Kosojed (Kozojedy), Tschechien";"13.826998";"50.248548";"Kosojed";"Prag";"Benediktiner";1200;1368;"eccl. Prag.";"o. s. Ben.";16
10893;"Benediktinerpropstei Welis (Velíz), Tschechien";"13.887851";"49.946215";"Welis";"Prag";"Benediktiner";1034;1425;"eccl. Prag.";"o. s. Ben.";16
10899;"Prämonstratenserinnenstift Launiowitz (Louňovice pod Blaníkem), Tschechien";"14.849113";"49.637002";"Launiowitz";"Prag";"Prämonstratenserinnen";1140;1420;"eccl. Prag.";"o. Prem.";31
10901;"Franziskanerkloster Kaysersberg, Frankreich";"7.2647";"48.1338";"Kaysersberg Vignoble";"Basel";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1275;1791;"eccl. Basil.";"o. fr. min.";7
10902;"Franziskanerkloster Mülhausen (Mulhouse), Frankreich";"7.32866";"47.75205";"Mülhausen";"Basel";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1260;1529;"eccl. Basil.";"o. fr. min.";7
10903;"Klarissenkloster Mülhausen (Mulhouse), Frankreich";"7.32866";"47.75205";"Mülhausen";"Basel";"Klarissen";1283;1529;"eccl. Basil.";"o. s. Clare";19
10905;"Franziskanerkloster Thann, Frankreich";"7.104444";"47.806667";"Thann";"Basel";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1275;1791;"eccl. Basil.";"o. fr. min.";7
11036;"Zisterzienserinnenkloster Herkenrode, Belgien";"5.2785";"50.9559";"Kuringen";"Lüttich";"Zisterzienserinnen";1182;1796;"eccl. Leod.";"o. Cist.";28
11048;"Zisterzienserkloster Hradischt (Hradište), Tschechien";"14.946667";"50.524167";"Hradischt";"Prag";"Zisterzienser";1177;1420;"eccl. Prag.";"o. Cist.";5
11068;"Zisterzienserkloster Mariënhof, Zierikzee, Niederlande";"3.91944";"51.65";"Zierikzee";"Utrecht";"Zisterzienser";1483;1572;"eccl. Traiect.";"o. Cist.";5
11105;"Zisterzienserinnenkloster Aywiers, Belgien";"4.468889";"50.668611";"Couture-Saint-Germain";"Lüttich";"Zisterzienserinnen";1215;1796;"eccl. Leod.";"o. Cist.";28
11112;"Zisterzienserinnenkloster Marienthal, Oslawan (Oslavany), Tschechien";"16.334722";"49.126944";"Oslawan";"Olmütz";"Zisterzienserinnen";1225;1525;"eccl. Olomuc.";"o. Cist.";28
11114;"Zisterzienserinnenkloster Val-Saint-Bernard, Diest, Belgien";"5.050833";"50.984444";"Diest";"Lüttich";"Zisterzienserinnen";1235;1796;"eccl. Leod.";"o. Cist.";28
11131;"Zisterzienserkloster Saar (Žďár nad Sázavou), Tschechien";"15.937222";"49.583056";"Saar";"Olmütz";"Zisterzienser";1251;1614;"eccl. Olomuc.";"o. Cist.";5
11132;"Zisterzienserkloster Königssaal (Zbraslav), Tschechien";"14.391944";"49.977917";"Königssaal";"Prag";"Zisterzienser";1292;1785;"eccl. Prag.";"o. Cist.";5
11137;"Zisterzienserkloster Wisowitz (Vizovice), Tschechien";"17.850556";"49.219722";"Wisowitz";"Olmütz";"Zisterzienser";1261;1636;"eccl. Olomuc.";"o. Cist.";5
11147;"Zisterzienserkloster Villers, Belgien";"4.529245460365232";"50.59129226895698";"Villers-la-Ville";"Lüttich";"Zisterzienser";1146;1797;"eccl. Leod.";"o. Cist.";5
11149;"Zisterzienserkloster Welehrad (Velehrad), Tschechien";"17.395704";"49.103434";"Welehrad";"Olmütz";"Zisterzienser";1204;1784;"eccl. Olomuc.";"o. Cist.";5
11151;"Zisterzienserinnenkloster Vivegnis, Belgien";"5.633286608118572";"50.693947077151954";"Vivegnis";"Lüttich";"Zisterzienserinnen";1238;1796;"eccl. Leod.";"o. Cist.";28
11155;"Zisterzienserinnenkloster Frauental, Pohled, Tschechien";"15.6505";"49.603361";"Frauental";"Prag";"Zisterzienserinnen";1265;1782;"eccl. Prag.";"o. Cist.";28
11156;"Benediktinerinnen-, dann Zisterzienserinnenkloster Florival, Belgien";"4.652500";"50.760833";"Florival";"Lüttich";"Zisterzienserinnen";1218;1796;"eccl. Leod.";"o. Cist.";28
11165;"Zisterzienserkloster Val-Saint-Lambert, Seraing, Belgien";"5.482661";"50.593287";"Seraing";"Lüttich";"Zisterzienser";1202;1796;"eccl. Leod.";"o. Cist.";5
11182;"Zisterzienserinnenkloster Robermont, Liège, Belgien";"5.605511169539384";"50.63246654222123";"Robermont";"Lüttich";"Zisterzienserinnen";1215;1794;"eccl. Leod.";"o. Cist.";28
11185;"Zisterzienserinnenkloster La Ramée, Jauchelette, Belgien";"4.8527122725226155";"50.68010854976015";"Jauchelette";"Lüttich";"Zisterzienserinnen";1210;1796;"eccl. Leod.";"o. Cist.";28
11190;"Zisterzienserkloster Skalitz (Klášterní Skalice), Tschechien";"14.985699373841962";"50.023224658058155";"Skalitz";"Prag";"Zisterzienser";1357;1783;"eccl. Prag.";"o. Cist.";5
11195;"Zisterzienserinnenkloster La Paix-Dieu, Amay, Belgien";"5.295421";"50.571144";"Amay";"Lüttich";"Zisterzienserinnen";1240;1796;"eccl. Leod.";"o. Cist.";28
11196;"Zisterzienserinnenkloster Owinsk (Owińska), Polen";"16.972694";"52.511279";"Owińska";"Posen";"Zisterzienserinnen";1200;1771;"eccl. Poznan.";"o. Cist.";28
11202;"Zisterzienserinnenkloster Terbeek, Sint-Truiden, Belgien";"5.1718";"50.8466";"Terbeek";"Lüttich";"Zisterzienserinnen";1171;1797;"eccl. Leod.";"o. Cist.";28
11203;"Zisterzienserinnenkloster Orienten, Rummen, Belgien";"5.16521";"50.88912";"Rummen";"Lüttich";"Zisterzienserinnen";1234;1798;"eccl. Leod.";"o. Cist.";28
11204;"Zisterzienserinnenkloster Val-Notre-Dame, Antheit, Belgien";"5.21703719219563";"50.54996751206183";"Antheit";"Lüttich";"Zisterzienserinnen";1180;1795;"eccl. Leod.";"o. Cist.";28
11206;"Zisterzienserkloster Val-Dieu, Aubel, Belgien";"5.804258911869539";"50.698360393249565";"Aubel";"Lüttich";"Zisterzienser";1216;1797;"eccl. Leod.";"o. Cist.";5
11208;"Zisterzienserinnenkloster Val-Benoît, Lüttich, Belgien";"5.574237719251571";"50.61578916994129";"Lüttich (Liège)";"Lüttich";"Zisterzienserinnen";1231;1796;"eccl. Leod.";"o. Cist.";28
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Benediktinerinnen";1311;1391;"eccl. Culm.";"o. s. Ben.";33
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Benediktinerinnen";1311;1391;"eccl. Culm.";"o. s. Ben.";33
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Benediktinerinnen";1410;1834;"eccl. Culm.";"o. s. Ben.";33
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Benediktinerinnen";1410;1834;"eccl. Culm.";"o. s. Ben.";33
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Zisterzienserinnen";1311;1391;"eccl. Culm.";"o. Cist.";28
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Zisterzienserinnen";1311;1391;"eccl. Culm.";"o. Cist.";28
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Zisterzienserinnen";1410;1834;"eccl. Culm.";"o. Cist.";28
11212;"Zisterzienserinnen-, dann Benediktinerinnenkloster Thorn (Toruń), Polen";"18.613156";"53.011667";"Thorn (Toruń)";"Kulm";"Zisterzienserinnen";1410;1834;"eccl. Culm.";"o. Cist.";28
11217;"Zisterzienserkloster Heiligenfeld (Svaté-Pole), Tschechien";"16.041667";"50.233333";"Kloster an der Diedina";"Prag";"Zisterzienser";1267;1420;"eccl. Prag.";"o. Cist.";5
11222;"Augustinerchorfrauenstift, später Zisterzienserinnenkloster Solières, Huy, Belgien";"5.178889";"50.476944";"Solières";"Lüttich";"Zisterzienserinnen";1229;1795;"eccl. Leod.";"o. Cist.";28
11223;"Benediktinerinnen-, später Zisterzienserinnenkloster Soleilmont, Gilly, Belgien";"4.502373458449077";"50.43814531716167";"Gilly";"Lüttich";"Zisterzienserinnen";1237;1797;"eccl. Leod.";"o. Cist.";28
11225;"Zisterzienserinnenkloster Sion ten Berch, Dantumadiel (Dantumadeel), Niederlande";"5.99545";"53.29113";"Dantumadiel";"Utrecht";"Zisterzienserinnen";1228;1580;"eccl. Traiect.";"o. Cist.";28
11226;"Zisterzienserinnenkloster Sezemitz (Sezemice), Tschechien";"15.854028";"50.064444";"Sezemitz";"Prag";"Zisterzienserinnen";1260;1421;"eccl. Prag.";"o. Cist.";28
11227;"Zisterzienserkloster Sedletz (Sedlec), Kutná Hora, Tschechien";"15.290278";"49.96";"Sedletz";"Prag";"Zisterzienser";1142;1783;"eccl. Prag.";"o. Cist.";5
11229;"Zisterzienserinnenkloster „Porta Coeli“ Vorkloster (Předklášteří), Tschechien";"16.4008";"49.3531";"Vorkloster";"Olmütz";"Zisterzienserinnen";1233;1782;"eccl. Olomuc.";"o. Cist.";28
11231;"Templerhof Utterode";"10.528594";"51.398053";"Utterode";"Mainz";"Johanniter";1312;1316;"eccl. Magunt.";"s. Johannis Jerus.";12
11231;"Templerhof Utterode";"10.528594";"51.398053";"Utterode";"Mainz";"Templerorden";1201;1312;"eccl. Magunt.";;39
11232;"Cölestinerkloster Metz, Frankreich";"6.179596405632895";"49.11287626266101";"Metz";"Metz";"Cölestiner";1370;1779;"eccl. Meten.";;104
11236;"Augustinereremitenkloster Stockau (Pivoň), Tschechien";"12.737584495977844";"49.48683163459169";"Stockau";"Prag";"Augustinereremiten";1256;1787;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11237;"Augustinereremitenkloster Hasenhof (Zaječov), Tschechien";"13.841510001863357";"49.76516354322229";"Hasenhof";"Prag";"Augustinereremiten";1262;1552;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11238;"Augustinereremitenkloster Mělník-Pšovka, Tschechien";"14.467414903083313";"50.36274981867137";"Pšovka";"Prag";"Augustinereremiten";1263;1789;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11239;"Augustinereremitenkloster Triebendorf (Třebařov), Tschechien";"16.698523268535446";"49.8483654232844";"Triebendorf";"Olmütz";"Augustinereremiten";1267;1550;"eccl. Olomuc.";"o. fr. herem. s. Aug.";36
11240;"Augustinereremitenkloster St. Thomas, Prag, Kleinseite (Praha, Malá Strana), Tschechien";"13.83089";"50.08813";"Wald bei Rakowitz";"Prag";"Augustinereremiten";1285;1950;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11240;"Augustinereremitenkloster St. Thomas, Prag, Kleinseite (Praha, Malá Strana), Tschechien";"14.405340992906646";"50.08874148131194";"Prag";"Prag";"Augustinereremiten";1285;1950;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11240;"Augustinereremitenkloster St. Thomas, Prag, Kleinseite (Praha, Malá Strana), Tschechien";"14.405340992906646";"50.08874148131194";"Prag, Kleinseite";"Prag";"Augustinereremiten";1285;1950;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11241;"Augustinereremitenkloster Taus (Domažlice), Tschechien";"12.927508530045785";"49.440528185470995";"Taus";"Prag";"Augustinereremiten";1287;1950;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11242;"Augustinereremitenkloster Schüttenhofen (Sušice), Tschechien";"13.523193794670782";"49.22998906263435";"Schüttenhofen";"Prag";"Augustinereremiten";1334;1352;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11243;"Augustinereremitenkloster Weißwasser (Bělá pod Bezdězem), Tschechien";"14.800777453791891";"50.503219794208285";"Weißwasser";"Prag";"Augustinereremiten";1345;1950;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11244;"Augustinereremitenkloster Neumarkt (Úterý), Tschechien";"13.00418";"49.94007";"Neumarkt";"Prag";"Augustinereremiten";1342;1347;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11245;"Augustinereremitenkloster Leitomischl, Tschechien";"16.313859";"49.870466";"Leitomischl";"Prag";"Augustinereremiten";1356;1421;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11246;"Augustinereremitenkloster Mährisch Krumau (Moravský Krumlov), Tschechien";"16.316361";"49.048806";"Mährisch Krumau";"Olmütz";"Augustinereremiten";1355;1497;"eccl. Olomuc.";"o. fr. herem. s. Aug.";36
11247;"Augustinereremitenpriorat St. Clemens bei Osvětimany, Tschechien";"17.21769731783962";"49.08539648663682";"Berg St. Clemens";"Olmütz";"Augustinereremiten";1358;1421;"eccl. Olomuc.";"o. fr. herem. s. Aug.";36
11248;"Augustinereremitenkloster Unter Rotschow, Tschechien";"13.779019403450732";"50.24831898669251";"Unter Rotschow";"Prag";"Augustinereremiten";1373;1950;"eccl. Prag.";"o. fr. herem. s. Aug.";36
11250;"Augustinereremitinnen-, später Augustinereremitenkloster St. Katharina, Prag (Praha), Tschechien";"14.42497011172441";"50.07409396560672";"Prag, Neustadt";"Prag";"Augustinereremitinnen";1355;1565;"eccl. Prag.";"o. fr. herem. s. Aug.";32
11261;"Karmelitenkloster Jungfrau Maria von Schnee, Prag (Praha), Tschechien";"14.423443185359417";"50.08311585549997";"Prag, Neustadt";"Prag";"Karmeliten";1347;1543;"eccl. Prag.";"o. Carm.";3
11262;"Karmelitenkloster Tachau (Tachov), Tschechien";"12.63365";"49.79528";"Tachau";"Prag";"Karmeliten";1351;1544;"eccl. Prag.";"o. Carm.";3
11263;"Karmelitenkloster Rabenstein, Tschechien";"13.288227684081514";"50.042056274164096";"Rabenstein";"Prag";"Karmeliten";1483;1532;"eccl. Prag.";"o. Carm.";3
11264;"Karmelitenkloster Chiesch (Chyše), Tschechien";"13.249154798488874";"50.10556432938278";"Chiesch";"Prag";"Karmeliten";1487;1786;"eccl. Prag.";"o. Carm.";3
11279;"Servitenkloster in der Neustadt (Nové Město), Prag, Neustadt (Praha, Nové Město), Tschechien";"14.42140151185192";"50.06820725748555";"Prag, Neustadt";"Prag";"Serviten";1360;1554;"eccl. Prag.";;41
11287;"Paulanerkloster Heuraffl (Přední Výtoň), Tschechien";"14.170666247005142";"48.63308617785274";"Heuraffl";"Prag";"Paulaner";1491;1556;"eccl. Prag.";;91
11288;"Paulanerkloster Kugelweid (Kuklov), Tschechien";"14.181451938632213";"48.93243734608272";"Kugelweid";"Prag";"Paulaner";1495;1530;"eccl. Prag.";;91
11313;"Deutschordenskommende Mährisch Kromau (Moravský Krumlov), Tschechien";"16.312635";"49.050646";"Kromau";"Olmütz";"Deutscher Orden";1245;1423;"eccl. Olomuc.";"theutonicorum";22
11316;"Johanniterkommende Mutenitz (Mutěnice), Tschechien";"17.02689850523342";"48.8986165947433";"Mutenitz";"Olmütz";"Johanniter";1297;1426;"eccl. Olomuc.";"s. Johannis Jerus.";12
11318;"Deutschordenskommende Neplachowitz (Neplachovice), Tschechien";"17.80955116261917";"49.99052839072101";"Neplachowitz";"Olmütz";"Deutscher Orden";1207;1327;"eccl. Olomuc.";"theutonicorum";22
11319;"Prämonstratenserpriorat Odersch (Oldřišov), Tschechien";"17.965500";"49.993411";"Odersch";"Olmütz";"Prämonstratenser";1170;1526;"eccl. Olomuc.";"o. Prem.";14
11320;"Augustinerchorfrauenstift Olmütz (Olomouc), Tschechien";"17.25974673736994";"49.59506777583416";"Olomouc (Olmütz)";"Olmütz";"Augustinerchorfrauen";1207;1524;"eccl. Olomuc.";"o. s. Aug.";25
11321;"Dominikanerkloster Olmütz (Olomouc), Tschechien";"17.25393";"49.59359";"Olmütz";"Olmütz";"Dominikaner";1227;1784;"eccl. Olomuc.";"o. pred.";13
11322;"Minoritenkloster Olmütz (Olomouc), Tschechien";"17.256944";"49.595833";"Olmütz";"Olmütz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1240;1785;"eccl. Olomuc.";"o. fr. min.";7
11323;"Dominikanerinnenkloster Olmütz (Olomouc), Tschechien";"17.254";"49.5904";"Olmütz";"Olmütz";"Dominikanerinnen";1237;1784;"eccl. Olomuc.";"o. pred.";30
11324;"Klarissenkloster Olmütz (Olomouc), Tschechien";"17.257004";"49.59629";"Olmütz";"Olmütz";"Klarissen";1248;1782;"eccl. Olomuc.";"o. s. Clare";19
11326;"Franziskanerkloster St. Bernhardin, Olmütz (Olomouc), Tschechien";"17.25004872999445";"49.59649652193241";"Olmütz";"Olmütz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1451;1571;"eccl. Olomuc.";"o. fr. min.";7
11333;"Deutschordenskomturei Troppau (Opava), Tschechien";"17.899894972078034";"49.938635131922425";"Troppau";"Olmütz";"Deutscher Orden";1237;1950;"eccl. Olomuc.";"theutonicorum";22
11334;"Dominikanerkloster Troppau (Opava), Tschechien";"17.903598";"49.940352";"Troppau";"Olmütz";"Dominikaner";1291;1786;"eccl. Olomuc.";"o. pred.";13
11335;"Minoritenkloster Troppau (Opava), Tschechien";"17.904347";"49.936052";"Troppau";"Olmütz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1230;1950;"eccl. Olomuc.";"o. fr. min.";7
11336;"Klarissenkloster Troppau (Opava), Tschechien";"17.904279584320108";"49.936574122120085";"Troppau";"Olmütz";"Klarissen";1302;1782;"eccl. Olomuc.";"o. s. Clare";19
11337;"Johanniterkommende mit dem Spital St. Nikolaus, Troppau (Opava), Tschechien";"17.906065";"49.936554";"Troppau";"Olmütz";"Johanniter";1359;1939;"eccl. Olomuc.";"s. Johannis Jerus.";12
11338;"Franziskanerkloster Troppau (Opava), Tschechien";"17.909836899518957";"49.93852381976867";"Troppau";"Olmütz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1451;1571;"eccl. Olomuc.";"o. fr. min.";7
11343;"Johanniterkommende Orlowitz (Orlovice), zuvor Eiwanowitz in der Hanna (Ivanovice na Hané), Tschechien";"17.088778";"49.237";"Orlowitz";"Olmütz";"Johanniter";1160;1440;"eccl. Olomuc.";"s. Johannis Jerus.";12
11345;"Deutschordenskommende Ossowa Bittischka (Osová Bítýška), Tschechien";"16.167254496110413";"49.324338027073026";"Ossowa Bittischka";"Olmütz";"Deutscher Orden";1295;1418;"eccl. Olomuc.";"theutonicorum";22
11348;"Johanniterkomturei Priebitz (Přibice), Tschechien";"16.5731";"48.9621";"Priebitz";"Olmütz";"Johanniter";1327;1412;"eccl. Olomuc.";"s. Johannis Jerus.";12
11353;"Benediktinerinnenkloster Pustimir (Pustiměř), Tschechien";"17.03";"49.325833";"Pustimir";"Olmütz";"Benediktinerinnen";1340;1588;"eccl. Olomuc.";"o. s. Ben.";33
11355;"Deutschordenskommende Austerlitz (Slavkov u Brna), Tschechien";"16.87459828004249";"49.154790384551355";"Austerlitz";"Olmütz";"Deutscher Orden";1237;1411;"eccl. Olomuc.";"theutonicorum";22
11360;"Dominikanerkloster Mährisch Schönberg (Šumperk), Tschechien";"16.972556";"49.965139";"Mährisch Schönberg";"Olmütz";"Dominikaner";1293;1553;"eccl. Olomuc.";"o. pred.";13
11363;"Niederlassung der Benediktiner von Vilémov in Auerschitz (Uherčice), Tschechien";"16.65344";"48.9678";"Auerschitz";"Olmütz";"Benediktiner";1250;1500;"eccl. Olomuc.";"o. s. Ben.";16
11365;"Franziskanerobservantenkloster Ungarisch Hradisch (Uherské Hradiště), Tschechien";"17.460265";"49.070639";"Ungarisch Hradisch";"Olmütz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1491;1543;"eccl. Olomuc.";"o. fr. min.";7
11369;"Dominikanerkloster Ungarisch Brod (Uherský Brod), Tschechien";"17.648370";"49.026180";"Ungarisch Brod";"Olmütz";"Dominikaner";1262;1545;"eccl. Olomuc.";"o. pred.";13
11370;"Minoritenkloster Mährisch Neustadt (Uničov), Tschechien";"17.123207";"49.769668";"Mährisch Neustadt";"Olmütz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1330;1595;"eccl. Olomuc.";"o. fr. min.";7
11373;"Minoriten-, später Franziskanerobservantenkloster Feldsberg (Valtice), Tschechien";"16.751978300438367";"48.74079140904337";"Feldsberg";"Passau";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1286;1426;"eccl. Patav.";"o. fr. min.";7
11373;"Minoriten-, später Franziskanerobservantenkloster Feldsberg (Valtice), Tschechien";"16.751978300438367";"48.74079140904337";"Feldsberg";"Passau";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1487;1541;"eccl. Patav.";"o. fr. min.";7
11377;"Minoriten-, später Franziskanerobservantenkloster Znaim (Znojmo), Tschechien";"16.045139";"48.856806";"Znaim";"Olmütz";"Franziskaner (Minoriten/Konventualen/Observanten/Rekollekten)";1226;1784;"eccl. Olomuc.";"o. fr. min.";7
